listing_id,amen_balcony,amen_security,amen_covered_parking,amen_view_of_landmark,amen_shared_gym,amen_lobby_in_building,amen_central_a_c,amen_kitchen_appliances,amen_built_in_wardrobes,amen_shared_spa,amen_shared_pool,amen_walk_in_closet,amen_study,amen_children_s_pool,amen_view_of_water,amen_private_garden,amen_maids_room,amen_private_pool,amen_networked,amen_dining_in_building
MNBXRA1F1DFD8MVMF0WFFBVE9W,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0
150B803Z3RDNS8FN54BBH91DM8,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
CFVQVCW9XKPTSXW4S8XNEV90BC,1,1,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,0
KK32Q27MVTV7C9QT39Q3NV6BAG,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0
FCRYCYNM6V6DT18WBNKJGSQCDG,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
92KN3YRHV2HR1RC69SZPF9Y8VC,1,1,1,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0
FWKJZ6K3XHD59F39YBE5AKCT1G,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
1AXXJH7C2JKQ9F4W2J39VHPFQC,1,1,0,1,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
GKQM3W9V50ARN997EVEXA99424,1,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0
EBS0P2FRH206BFKWXVGW55HZ20,1,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0
BT9JXS3WM11TA856D5T39AY0P8,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,1,0,0,0
7D69VB2AH1YRW2EFAABYTJC3Y0,1,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
6QTQ7AE7HRT6GGXFVBRGM59958,1,1,0,1,0,1,1,1,1,0,0,1,1,0,1,1,0,0,0,0
1652WJR2FS4XRP7PTRY7CDREVM,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0
74HCXJJ605VQ5Q25N0J3037CQG,1,1,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,0,0,0
XT16NDZKV7NBN7NY2J1SA4MH80,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
7RGKVRK7NJJXDRWBGZ8NQHWD90,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
VQTRPPHG7AC7EF3XD41H9ESHYW,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
X9RDK3CBEFCQ1RHB284QRHZ66W,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0
KWX3T7FZHT1G2BD16FXAJJFA4M,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0
T5KRSZS8SN54154A4BN69CR9KR,1,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
QBSSXX4GK264YKKDP9AEFVXG8W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2340ZRADHC7GN8901TV2P8RYMW,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
6VHY34FCP2B187E11Y9HBH9WGR,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
BR2EBJTH5W2FZ613151MBMVY94,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N3P38GDH14Y72RB45RRVFJ7G10,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0TS8D8K64WNS7W481B3GXN6FSR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9M8T0M1AJNN9XSB4EW88P3NPH8,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
RBN2FP0Y1NMES3Z7QSGTMB2T84,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BAW9514JWGSF26PSDACWBKFXTC,1,1,1,0,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0
KVMQZZYXRM6KJQPH6A29QWP668,1,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
ZHEK7GX15S1K0E9YVG94KZ86Y4,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2P4T6A4ZETCKVA7B9XN3DSYH2R,1,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
X44KTCMG67PSXXA7PB5XKE9F7W,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SS5E52NCYXPG8VWRE5R6YZCBGG,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0
HF3Z5JY373T6QCR97B90S7F5DG,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
15W8YF51JS549ADJPD8FV009SM,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
K1RWJ2D7PXN4XBZT5PW4649YBW,1,1,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
F8QHRZN08HWR1TZYYB5MECNYXG,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
128PF29JEM3K518SVJXPBB2QR0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
APBQ6KZHRSQ27DT6ED550AJC58,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
SY02RH5FE2D2ZJSGWZG4M2SCJ0,1,1,0,1,1,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0
9WWAMWNKVT8XGDA2CEVPYDJZC8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
E3V2X6RMVB3V4YZ2CSC4CZ703G,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
V1HMV6SY1KGARG39QEAAE113W0,1,1,1,1,1,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
N4H8QPSZ31D8VYHT51A3CCCV30,1,1,1,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0
57D2PWXNB3XFXQGT2Y68XQJD68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0
0NZ95WAD7C7MY9YVQ45TSWY1CC,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
8Y9DW6HQNC43397K3AHD513G3W,1,1,0,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,0
3CBPSHDEKE4TZDH4HCMDFRJAWC,1,1,1,1,1,1,1,0,1,1,1,0,1,1,0,0,0,0,0,0
XCGHK5R9366ESP8A1W6QEKVESR,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9SF8WG0DCMX13WXDAW9D7B54JC,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Z0AF2ZSDTJ1BP6KPGABK4RE3H4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
962ZCYP5PDF1JWP9RCKD9C5TE4,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
YGYJNCGY5S8GVEX6T2W3JVBWDM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7RBNKTA309RZ7ZB8ZJ3ZVCCBPR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
459R0KSET6NP5BXX2ZG3FMF4V8,1,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,1,0,0,0
8EKHQN83DPW8N7QWQV5THAR8T0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
7S5Y3T8CA6YY63BEXDTGQST4P8,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EV27TRFA1A2QCPQZ5NJ5F0Z458,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
46GS7KPD46P6WDDW3CV608X2NC,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
XRD75Z9BGVH1HW7DABMKKTPBPW,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
4F7AYCAJDEZ9QXHDMDF6N9R018,1,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
2CQTERT59SPY7MNTPB8MA052C4,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
YH3M9XF1EXCRSGYYDBQC445PWW,0,1,1,0,1,1,1,1,1,1,1,0,1,1,1,0,0,0,0,0
HBAK5B0R8PPRJ5N0XA5DW5TDEM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
69QYC96D6WFRMV2H5K8DR91G2C,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
3AXXWRH4GQ943XAWJMAVFMKC1R,1,1,1,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
TZXP1KENZNJZC8VFQADWYZZNQ4,1,1,1,1,1,1,0,1,1,1,1,1,1,1,1,1,1,0,0,0
0K8C6ZD7B6M2WYMJPVY0WDR0JC,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
CCSXAGB4YX0S8N22MMMQD3KAY4,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0
60Z5GFV4FDFQP60Y7HGRKWTJNG,1,1,1,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,0,0
BG87A1JJGSSBA3MT3M2M0AJSWG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
WDWQN928TQENJ5WT4VY7SYY1S0,1,1,0,1,1,1,1,1,1,1,0,1,1,0,0,0,0,0,0,0
Y5JEDHZGBD412M9BMMP6SSP5HG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
BQYVJE3TB9Z3TFNK7ZYH4GDDSM,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,1,0,0,0,0
A99WVW6NEEENKA5MCHN7ZN4N18,0,1,0,1,0,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
T1AJVE8AKPAX9EXZZEMAZERGHM,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
J4HXAC7TDGNWGM6YJP8T0P0G98,1,1,1,1,1,0,1,1,1,0,1,1,0,1,0,1,1,0,0,0
HDKE2KV00TX6V5M7AAT2SQFX28,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
JSDG36KW0D1AQTQBN36G5XFEJ8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
73ZMNP83DCPD36BHQBHF3HJSS0,1,1,1,1,1,0,1,1,0,1,1,0,1,1,0,1,1,1,0,0
TJP4WNBZNH6D22WCYB08HRA8DM,1,1,1,1,1,1,1,0,0,1,1,1,1,1,1,0,0,0,0,0
70FFFE391C6KSMNBHH4S008GBW,1,1,0,1,1,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0
01JWDX1AP6A118A4RBJETJCJSF,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
935KMAH8RJ0EZTA6NK751QVW4C,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
5Z1KHVNDE8413DQ7SMW5M6VCF4,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
A8MW32F4NGVZPG97NSAQFC5SXR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
GW36XVS2ZHG5KDG6FH3DRYN2HC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
AC8R4ABFEDEJT6M7RR493K66H4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
9KMHY5NRKRC2XXY84G8MYBEWKW,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0,0,0
0C6BYN2DA1TDSMW19PENF1059M,1,1,1,1,1,1,1,1,0,1,1,1,1,1,0,0,1,0,0,0
CN4REER66SNQD7NA87XD9T6MSC,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZJJY98G44BAZVZAFJCHTKPNXBR,1,1,0,0,1,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0
CJG67D8BVQVCN7ZC59PVJB2CPR,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
ST5G6RX2CTGMDVET2EN0K44740,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
TVKMM4KHAW6867870WSMEQ5ZJM,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
R3R6FYC3BR95VPVVE8EZPNQNAM,1,1,1,1,1,0,1,1,1,0,1,1,1,1,0,1,1,1,0,0
NFS7M8YD2DMV7YEWE31PGQTMBC,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0,0,0
SDFSBWTSXFPBMBY5KB1JW78MXR,1,1,0,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0
Z38PYHPE42RQAHP06NT871C280,1,1,1,1,1,1,1,1,1,0,0,1,1,0,1,1,1,0,0,0
H50JGTKAGGFWKPSS8H2R3HZHJ8,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
RMHTBQ92WWXB8ECFQSEE6QSC30,1,1,1,0,1,0,1,1,1,0,0,0,1,0,1,1,1,0,0,0
JTWNZMNP0Z482PHPS1MZF9EJ4C,1,1,1,0,0,0,1,1,1,0,0,0,1,0,0,0,1,0,0,0
V8R2X4HVFT4DGYJA20ET3XHBQC,0,1,0,1,1,1,0,0,0,0,0,1,1,1,1,0,0,0,0,0
CQF7F5VGK6DWQST4MY25FQ9204,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
3QVR2Y3691F8HEH8VZTMBYHDR4,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,1,1,0,0,0
SBX5TM1GXE3N4Q896RJTBFGEMW,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
NTF3XJ9V4RT22AHMR10DCBCVY8,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
Q4QMV5X01Y3J842GYEJDCNBNRC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
BZ1YP3ZZKZ59AW1NX62CVA7T8G,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S9ZVZ7YBGP9AY23VWDDN1BF76R,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
6QKRXQ95RJW5NW9HV4S3Z1PDJC,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
X34EBSX96NEN3H52PS0SSRH1RR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
NXCJ18HF0WVJQY3HSR569B9BS8,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
WGTQT6QBHVQ87VFB6T27NME43R,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
00KW8R3XZ3CNCNAAF94WVBWSF0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0
FK52Y11MMFR36XFYA6YF4D5Y68,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0
QFS3M31Y1MMJTY5GWMV0CPZED8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
N2VS3ET0WA9FTBA7MXPWAPC9TC,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WFFXB7ZN29X5GA2KS3HPKHZM8W,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
YKAC4ZT913C00W6Z7D8G9DP4TW,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
7BR423HWNHGZEMPJN8E8MJPDQC,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
S0N19AT4YMC6Z2BQG4CCRV450G,1,1,0,1,1,1,0,0,0,1,1,1,1,1,1,0,0,0,0,0
JTBM3JBHJ4YAJ5P1RABEJKSQXG,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
SGGXJZMX98Q7PH13FHKJ336QE4,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
WT50FHD3112D66GQGR7909N7EM,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0
WR820R4MR326M8KYA20KKWGN3C,1,1,1,0,1,0,1,1,1,1,1,1,0,0,1,1,0,0,0,0
FHHJNF9WBN72ARVW240H8AXRPR,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4NPFYHGXRFWY0HR6QAW0FM6CTM,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
XGGKAX18SQV4TNGWF6TZEC7WWC,1,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
TZJSP07M9TEQ2RN0PY66W8CW64,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0
JCTK1DFG987Q7AM3VA7MJ0K9PW,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
XAWRVW2C03ZR64PE8P9CG47E60,1,1,1,0,1,1,1,1,1,0,1,0,0,0,0,1,0,0,0,0
MEK2MERAHKPZ7KSYMYQ8X0FR3G,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
YP694JGBQ0EMA0MSKEQGDCBKBM,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
HKQ26FC2R0BRYE342067TRJEZR,0,0,0,1,1,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0
147ZX6105NGQRH634HC2CPVKY8,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
DFBCY3XBYSWRZGB5PXJQ32A910,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
ZS40BYTZNGGB3E4EXDTYXP81Y4,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
SPACQ7DM13HZ5MYX32APC82B0R,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
426RHMC0S0KXQ1YVZRNYYRBA3G,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
GZWMP9ZNXWFACYGWEVV5DZ2H9C,1,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
74RZ0VQA3BTSCYCXH8NC8XK7B4,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
6CT9T0310WMBCWVXG5NQFEZ1TW,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
FF9WRV4C89WH5E5PXMV5412GHG,1,1,1,1,1,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0
R7M5VW7RAC34QTW3V2GD648PEG,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30ME73AGQW4P482WCH21FQ93HG,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
RB3BVV2WGV4J18D3V41YH5D8GC,1,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,0,0
M6H7VR8QD3HACC7PF1X7Q7VQYW,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
97RP7P8XSZSWK76NFK5ZBGJF44,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0
2090A52FGTRHJHN6XE8BHT63V4,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
RN7P9FB4M65QN9GGW4ZTSGET8R,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
RVS1Y62E0ADDFGFV24VVZYJ9BG,1,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0
99QPZMYAX9BH3WFD1GAQXQDR0M,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,0,0,0,0,0
BP4EHVFRW09P8JRFYSR8MBB6YG,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
P92JRNRHTBC41740PW2NN9FND8,1,1,0,1,1,0,1,1,1,0,1,1,1,1,0,1,1,0,0,0
FT9D1KCTGCGMZP2X4DTA8BY4BC,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
EM1TZ8VQMFBAQEVQ80YEZ9TR48,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
EFPEMBSFQYBZA21W5M4WTJ8WNG,1,1,1,1,1,1,1,0,1,1,1,1,1,1,1,0,0,0,0,0
89WHNDD22YZP0VPP0WP3SAQA4R,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
W9DSZJJRBXNW1XHFQD3Q7VW610,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0
2PJ8VCSCJD7EA305Z78215B25C,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
7XX9HNDD7XTC20YJZ17Z3PT8HW,0,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0
B79PZDNZ4EG0H384CN4M8XNNC4,1,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0
ZRC9M6VYE0FWX51X1XVK1E7XYG,1,1,1,1,1,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0
96RNGSX5TC36TC83M7D6FB5G78,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
4RYHWMBEJNCKMK79Y6SN6T0KKM,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,0,1,0,0,0
CN4RP68ATGVMEZF0K1XXT1A8KR,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
CY3FSGPX70XGR782HZD78PFQXR,1,1,1,0,0,0,1,1,1,1,1,0,0,0,1,0,1,0,0,0
FH9ZPGKCZW3YER1Q4K29702EF0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0
ASS8Q7RHQ7JTWNNH49S8Z23B18,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
N7KRDARB2M66TPJQ1R1X4EEFK8,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
V3ZP3M1E92Y5DGREV031W4K9FW,1,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0
RC1K1WKNJE1A52MCTM3HN5AYM8,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
FD8BKZFHTTHXWGTPYHGFSRN5F4,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
JC5H64FEKCH1M88974K4Q3XXY4,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
M9MN7KVEKDRHDHYYMZ45SPJDP0,1,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,1,0,0,0
SH2PGPBV6V02P3EM5QC9FTNXD0,1,1,0,0,1,0,1,1,0,1,1,0,1,0,1,0,0,0,0,0
Q52E0DHQH2JD1FH7KST7CTG930,1,1,1,0,1,1,1,1,1,0,1,1,0,0,0,1,1,0,0,0
MW67ZPP9D8H7KYA1D5MNB8JVF0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,0
WEH935ARD0P4TGFE47FG7QKSD0,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,1,0,0,0,0
T4WMA8CD74WYT49Z16X9XNST1G,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0
9G5TAEBV51YX4N9T0QHYEZ3HE8,1,1,1,1,1,1,1,1,1,1,0,1,0,1,0,0,0,0,0,0
BEK3XP2KRH7K50XZ5QDTWWBMTC,1,1,1,1,0,1,1,1,1,0,1,1,1,0,1,0,1,0,0,0
GJ7J901PS8B68T3X8TF9GQMJXG,1,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
H0GQ7R7Y57YA019GV64M0F9VA4,1,1,1,0,1,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0
S0K4XR659A7HR6CHATGK1YSHMC,1,1,0,1,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0
W30GHVS2M9385E1ZV6Y9QFXSVM,1,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0
NMB82SBY5NG5A6FM3KW0J5DYHR,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0
TNS6R1A3E58T3QAR88C5YVGR2M,1,1,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0
BJQ4A5QSJSSXRYV7GQHZYWS9FW,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
J5AHF613H2WEMVCAD029C3FY1C,1,1,0,1,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0
6YHJYCCT6TN5451BWXEFTMM8B8,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
CFB17NSANSFR5Z9YWBGHYY3TRM,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
R2MMPCFT1W5PSWA5HQARMYVE24,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
K58WAG2DQK8T6SQGGVV7NXWETC,1,1,1,1,1,1,1,1,1,1,1,1,1,1,0,1,1,1,0,0
3SHAZZASW465REVQ5V3VNZR7A4,1,1,1,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0
P3SZH0WEQVQ92SAQ089HD7EYWG,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
4B7N3MPHHY09NX815FSYYEN06R,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0
DD16E7E9145BV6PQV3GPDJVQA0,1,1,1,0,0,1,1,1,1,0,0,1,0,0,0,0,1,0,0,0
WTV78NMA6YEJHXFJGHHKHE5KTC,1,1,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0
5PPMCBE68A04E4YSKJW2CTG658,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ZEW78Y6HZGRHAR1RF7NA44BHVM,1,1,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0
XBJG9NRHCAPDJBW7FV17X2WF2R,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
0J4VP2JSET55NESE7WJNFCZFFM,1,1,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0
N3RC8REES71DN9AWRAKVMTGYFR,1,1,1,1,1,1,1,1,1,1,0,1,1,1,1,1,1,0,0,0
73V2ADHCFXYVW9MSRY0CZ9SBZR,1,1,1,0,0,1,1,1,1,0,0,1,1,0,0,0,0,0,0,0
MG6RQE2Q0J5KT6KFV4GXTKH85R,1,1,1,0,1,0,1,1,0,1,1,1,1,0,0,1,1,0,0,0
MWHRWYZPM2NMPBYX749YFMV23W,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
J16D4CHTQVEKGV0CA53YZQRHTG,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
